unique_id,ds,best_model_name,best_forecast,best_forecast-lo-95,best_forecast-hi-95
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-08-10,Prophet_tuned,549.4928931027519,471.7088191953116,628.8868489587237
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-08-11,Prophet_tuned,540.6158439220798,460.1211336166341,624.2735736816079
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-08-12,Prophet_tuned,548.2372830073771,460.45073085961917,629.2757849079412
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-08-13,Prophet_tuned,589.6977462901195,513.5774217358088,672.3137755901646
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-08-14,Prophet_tuned,614.8750191742232,532.2231890016125,700.7438882153767
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-08-15,Prophet_tuned,670.1541730284586,580.3924259899608,752.4498427636114
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-08-16,Prophet_tuned,546.5755634980375,462.4642009041464,631.3021450228185
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-08-17,Prophet_tuned,546.0309481098509,463.8043878052101,631.9775995520789
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-08-18,Prophet_tuned,537.5181275108494,453.8290865288778,618.3095284167292
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-08-19,Prophet_tuned,545.8245347725895,467.50381834631514,622.4099935649821
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-08-20,Prophet_tuned,588.3012195176228,501.34321306256567,670.8700298512541
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-08-21,Prophet_tuned,614.7609239670375,527.0608251044089,695.8542667864103
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-08-22,Prophet_tuned,671.6085084137859,593.2649323733616,751.1440660367899
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-08-23,Prophet_tuned,549.646295746272,468.3399023242069,636.0539743787737
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-08-24,Prophet_tuned,551.0186540333387,469.4882272463989,634.3691320057957
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-08-25,Prophet_tuned,544.5470743546784,459.80990643890135,620.8565886338073
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-08-26,Prophet_tuned,554.9895101515744,468.3999040205582,638.3844460561395
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-08-27,Prophet_tuned,599.6566965542936,519.5078515527109,688.5554831027503
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-08-28,Prophet_tuned,628.2533556801153,548.4072721152633,715.4264138524077
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-08-29,Prophet_tuned,687.170442970956,609.3589272530952,775.5146599956746
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-08-30,Prophet_tuned,566.9489949274083,484.2111711204858,647.6698245053037
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-08-31,Prophet_tuned,569.9740207784154,488.1964851420229,652.9021587486396
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-01,Prophet_tuned,564.8905194957249,476.14847813494697,645.6374956421341
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-02,Prophet_tuned,576.43871195505,496.135959900196,658.9520418502148
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-03,Prophet_tuned,621.912471027699,534.6932837679449,707.2608094254126
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-04,Prophet_tuned,650.943068363233,570.6099061306467,733.5101040907246
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-05,Prophet_tuned,709.9523055646008,634.73017231134,804.4051115008297
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-06,Prophet_tuned,580.0369492466639,493.43408325319587,658.9501335036504
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-07,Prophet_tuned,591.5936743737316,507.9303247181964,683.7228534349564
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-08,Prophet_tuned,585.4476595000717,503.5271719558134,668.0875320427273
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-09,Prophet_tuned,595.6283117812114,512.9568729345204,677.349251843456
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-10,Prophet_tuned,639.4844160971114,559.9069076903596,724.0629826741089
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-11,Prophet_tuned,666.6449102715335,586.3148563193707,748.6352990763188
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-12,Prophet_tuned,723.630730314541,644.5093315435674,809.0172535907964
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-13,Prophet_tuned,600.6310431999664,519.9273486691048,678.2974428609183
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-14,Prophet_tuned,600.6906937103371,517.4627877709498,679.3770757206245
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-15,Prophet_tuned,592.2827467617561,513.0507757796912,674.4851789691838
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-16,Prophet_tuned,600.2900237213478,517.0612970894679,684.0798624826461
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-17,Prophet_tuned,642.1423110741138,550.4104138222652,729.732166329326
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-18,Prophet_tuned,667.4799527916382,581.5690651006676,747.1197437360739
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-19,Prophet_tuned,722.9238815218259,647.6137325192248,799.9950882013001
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-20,Prophet_tuned,598.5068510053038,506.88146904830825,684.2130880630148
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-21,Prophet_tuned,597.6069283529013,511.7717725778522,679.8993936588904
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-22,Prophet_tuned,588.5980540032511,505.6723543903606,679.4829836994987
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-23,Prophet_tuned,596.4049839799195,516.7838410128026,673.8792744254066
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-24,Prophet_tuned,638.4806372396188,549.5724656197943,718.6224988094235
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-25,Prophet_tuned,664.4108372642189,585.4469248246469,738.7848492686757
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-26,Prophet_tuned,720.8444635392931,637.0646694319818,801.9797934898221
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-27,Prophet_tuned,597.5818210528544,519.0526598684902,679.403140216868
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-28,Prophet_tuned,598.2564552504027,517.712489596311,682.7140111931104
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-29,Prophet_tuned,591.0660785630224,502.7345055822307,672.4614594717982
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-09-30,Prophet_tuned,600.903268366858,519.8060751033312,682.1994051176617
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-01,Prophet_tuned,645.1752320598849,560.2328053298486,728.4115304617671
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-02,Prophet_tuned,673.3518362105115,598.5297723751931,755.1832282881118
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-03,Prophet_tuned,732.0578095795883,650.7699540881075,818.3732371851504
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-04,Prophet_tuned,610.8199131998791,530.5340893819796,689.9149023753331
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-05,Prophet_tuned,613.4984206773502,527.5998332993665,697.9604785620293
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-06,Prophet_tuned,608.099389275748,525.9292245750019,690.2009644870626
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-07,Prophet_tuned,619.4816937189123,535.0698108103505,698.6481195663041
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-08,Prophet_tuned,665.019369875377,582.8703704077765,747.2372819635048
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-09,Prophet_tuned,694.092664194955,611.1729065067699,776.8334161580083
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-10,Prophet_tuned,753.3415968565266,668.8363207655893,832.9950895501842
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-11,Prophet_tuned,632.0708337939667,555.712407633681,713.962120866932
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-12,Prophet_tuned,634.4293558890836,549.1705690355238,715.417260000016
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-13,Prophet_tuned,628.3022615362295,546.2640348785883,712.949989697524
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-14,Prophet_tuned,638.5920383415153,560.5322249699589,721.0506704354302
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-15,Prophet_tuned,682.7211635683922,596.4468764522159,768.5781314581776
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-16,Prophet_tuned,710.0636964334133,629.8896800745755,791.6226078570619
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-17,Prophet_tuned,767.3576421701581,688.1827147847242,848.7605344676954
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-18,Prophet_tuned,643.7649620131061,564.313675220668,733.1186442895014
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-19,Prophet_tuned,643.7969405390279,558.8000697087025,720.4354177581259
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-20,Prophet_tuned,635.2831788320633,553.705584521459,713.0210030039859
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-21,Prophet_tuned,643.2249860387362,559.6130281088759,723.7379388441901
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-22,Prophet_tuned,685.1364083889029,602.2730089293691,770.6603037090658
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-23,Prophet_tuned,710.4148851014409,624.463671084964,794.585354861995
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-24,Prophet_tuned,765.9113322343575,677.7213358895181,844.820902093461
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-25,Prophet_tuned,640.6446454122278,558.1386200628108,723.1155678658133
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-26,Prophet_tuned,639.4725810992647,553.9365336510459,720.1154333081776
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-27,Prophet_tuned,630.1382286631268,551.2029369529603,715.5823466400052
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-28,Prophet_tuned,637.6962800300382,555.4726950552194,724.6896691691896
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-29,Prophet_tuned,679.6936987573323,593.9821336873027,764.5040896038445
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-30,Prophet_tuned,705.4810736978417,623.6376482712383,786.7160611885438
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-10-31,Prophet_tuned,761.942435845973,672.6881403093046,842.0578606213544
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-01,Prophet_tuned,637.8665905201691,550.025417868348,720.3136778061996
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-02,Prophet_tuned,638.3661068241794,556.9689372332847,722.5173721372136
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-03,Prophet_tuned,631.0040458571623,543.6521491257744,710.9382760166773
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-04,Prophet_tuned,640.7959876984356,557.1481463698718,723.0994507416135
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-05,Prophet_tuned,685.2332365751993,602.3362861772138,765.4672687003474
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-06,Prophet_tuned,713.5376983093472,628.6359597932095,798.1641414794436
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-07,Prophet_tuned,772.5541002018717,688.6846730476844,855.097841400094
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-08,Prophet_tuned,650.7805841911044,564.0193351130172,736.45217508465
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-09,Prophet_tuned,653.5379208668732,572.2739771694618,739.7554897544394
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-10,Prophet_tuned,648.1782266348903,564.0533894815737,740.4035242672815
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-11,Prophet_tuned,659.6640392362642,575.730415674369,745.8743744522363
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-12,Prophet_tuned,705.4348627493858,623.8885732093016,783.5942857258723
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-13,Prophet_tuned,734.6058529357041,644.751272305638,812.425983143678
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-14,Prophet_tuned,794.0221872845827,710.9888592798629,871.8495630544123
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-15,Prophet_tuned,671.9481274405616,586.8814808318004,748.5820832078924
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-16,Prophet_tuned,673.9851411392015,596.5779757437234,752.0251312408095
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-17,Prophet_tuned,667.3607962579608,589.3823789815414,755.9450134666804
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-18,Prophet_tuned,677.0826217374905,595.3708862618922,762.6009015287775
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-19,Prophet_tuned,720.645336441335,640.1169394218316,801.6659193594645
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-20,Prophet_tuned,747.1703640564585,662.7836194430172,829.6538512353023
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-21,Prophet_tuned,803.6191335445789,715.5101045017043,892.9440410593864
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-22,Prophet_tuned,678.137238811486,592.8943242580651,766.8619910639013
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-23,Prophet_tuned,676.7180391850408,587.0016597345417,757.9177572703488
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-24,Prophet_tuned,666.5683416331127,579.0398211730145,745.569362707953
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-25,Prophet_tuned,672.8337973827573,593.3410838991393,754.1642033172752
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-26,Prophet_tuned,713.1437997862881,627.8380051371652,800.8887452521566
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-27,Prophet_tuned,736.6891394001132,656.1645710538852,810.299337216447
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-28,Prophet_tuned,790.5919535914783,708.2858897804639,877.2354704544217
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-29,Prophet_tuned,662.9031826530285,580.1895169631558,738.0468303431546
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-11-30,Prophet_tuned,660.0103882162334,579.4131639266598,747.5448025252476
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-01,Prophet_tuned,649.0795485623601,564.3522873062698,735.4840119579472
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-02,Prophet_tuned,655.3519308581118,567.9193049765449,742.6658825570803
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-03,Prophet_tuned,696.5272255112592,611.8127651739117,776.2993848070602
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-04,Prophet_tuned,721.7805315763268,642.5095881263177,799.5599765158984
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-05,Prophet_tuned,778.290745923668,700.5266728709709,872.7392452839009
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-06,Prophet_tuned,653.8936669406313,579.3212062772267,742.4611738750607
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-07,Prophet_tuned,655.2368870540114,575.7750775814335,741.8535583186831
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-08,Prophet_tuned,649.3009918177679,569.0882169392833,735.4933549099039
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-09,Prophet_tuned,661.2715494362101,575.2440590886438,747.8137123761138
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-10,Prophet_tuned,708.7643799177418,629.1885339114493,789.6428823765606
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-11,Prophet_tuned,740.7859230965385,657.6650137535071,829.7248039739878
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-12,Prophet_tuned,804.4241654469738,714.6442314191429,892.8980683882277
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-13,Prophet_tuned,687.1614244253425,610.4800726980618,770.7612590652881
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-14,Prophet_tuned,695.780172799627,612.3281766060435,780.2978227100105
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-15,Prophet_tuned,696.9672169737306,617.5964169696919,785.0972674326811
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-16,Prophet_tuned,715.7639966573116,630.0218192250375,799.4639911652316
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-17,Prophet_tuned,769.636707991893,689.7760102662504,858.2439941692157
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-18,Prophet_tuned,807.3822205077607,718.6012008555933,889.715747079387
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-19,Prophet_tuned,875.9830900205114,790.3182053481804,969.7534250758542
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-20,Prophet_tuned,762.580905257744,675.063709464909,849.601931804515
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-21,Prophet_tuned,774.1332274240219,691.9712951257192,854.7328316317578
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-22,Prophet_tuned,777.1002201468965,692.7483621882878,865.9104436246606
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-23,Prophet_tuned,796.4720267848845,715.8720151101795,877.2431868379298
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-24,Prophet_tuned,849.6818353194892,767.2956564422744,938.8591108312256
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-25,Prophet_tuned,797.6926559810748,720.5248774890608,880.2317194354381
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-26,Prophet_tuned,950.8239966407082,867.6706248277716,1040.5379823741998
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-27,Prophet_tuned,832.760750455565,744.7934290763856,919.6057516624121
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-28,Prophet_tuned,838.5786210423634,754.362096576635,929.8094640850943
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-29,Prophet_tuned,834.6981695565851,747.2672246127278,917.5030733995043
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-30,Prophet_tuned,846.2468803846565,756.2993596384064,930.6892024669504
Canada_Kagglazon_Using LLMs to Win More Kaggle Competitions,2021-12-31,Prophet_tuned,890.8105607579421,804.0877165847328,970.0905792703791
Canada_Kagglazon_Using LLMs to Write Better,2021-01-01,Prophet_tuned,780.184177971893,708.6137279004543,857.5634739793276
Canada_Kagglazon_Using LLMs to Write Better,2021-01-02,Prophet_tuned,706.6577662667112,626.7730276760071,782.1974154265981
Canada_Kagglazon_Using LLMs to Write Better,2021-01-03,Prophet_tuned,749.1186149236247,678.4511452730824,820.9324578219138
Canada_Kagglazon_Using LLMs to Write Better,2021-01-04,Prophet_tuned,642.7786030942957,566.25340894677,712.9345653307774
Canada_Kagglazon_Using LLMs to Write Better,2021-01-05,Prophet_tuned,643.8420973772759,571.6015302506323,716.1780793545361
Canada_Kagglazon_Using LLMs to Write Better,2021-01-06,Prophet_tuned,639.0787254452488,566.872402575351,714.2030625351132
Canada_Kagglazon_Using LLMs to Write Better,2021-01-07,Prophet_tuned,634.7079213416281,563.5718259437796,711.7301661970982
Canada_Kagglazon_Using LLMs to Write Better,2021-01-08,Prophet_tuned,668.33006487206,597.1169176341098,738.6992240629609
Canada_Kagglazon_Using LLMs to Write Better,2021-01-09,Prophet_tuned,683.9628197576496,607.5003393882496,763.0652340170548
Canada_Kagglazon_Using LLMs to Write Better,2021-01-10,Prophet_tuned,721.0999501574252,651.1343497614785,793.455637552126
Canada_Kagglazon_Using LLMs to Write Better,2021-01-11,Prophet_tuned,610.2690186388844,538.7997583431691,692.2309778954783
Canada_Kagglazon_Using LLMs to Write Better,2021-01-12,Prophet_tuned,607.7452147943999,528.1071049456496,679.6399324339025
Canada_Kagglazon_Using LLMs to Write Better,2021-01-13,Prophet_tuned,600.3477291370746,529.5906379572133,676.3688374625442
Canada_Kagglazon_Using LLMs to Write Better,2021-01-14,Prophet_tuned,594.323364328375,515.2902399490982,667.0941110089482
Canada_Kagglazon_Using LLMs to Write Better,2021-01-15,Prophet_tuned,627.2773049487383,554.2187984556267,704.2115616841409
Canada_Kagglazon_Using LLMs to Write Better,2021-01-16,Prophet_tuned,643.2096560519834,566.7742915570967,719.6016943090543
Canada_Kagglazon_Using LLMs to Write Better,2021-01-17,Prophet_tuned,681.5750205453475,606.8944745398576,757.3742342813279
Canada_Kagglazon_Using LLMs to Write Better,2021-01-18,Prophet_tuned,572.8414940684254,497.93990074250416,655.6821887489614
Canada_Kagglazon_Using LLMs to Write Better,2021-01-19,Prophet_tuned,573.2062880828556,493.43667759182426,650.2722621831124
Canada_Kagglazon_Using LLMs to Write Better,2021-01-20,Prophet_tuned,569.3943443425933,497.1029366857318,644.4965283171433
Canada_Kagglazon_Using LLMs to Write Better,2021-01-21,Prophet_tuned,567.5445698271446,489.2485957393504,645.1610390891486
Canada_Kagglazon_Using LLMs to Write Better,2021-01-22,Prophet_tuned,605.1435406477977,533.9205581737118,683.5889108146513
Canada_Kagglazon_Using LLMs to Write Better,2021-01-23,Prophet_tuned,626.0652047744198,550.9044916064354,705.2165376775192
Canada_Kagglazon_Using LLMs to Write Better,2021-01-24,Prophet_tuned,669.6337677638687,596.8273913806597,739.4724888638586
Canada_Kagglazon_Using LLMs to Write Better,2021-01-25,Prophet_tuned,566.1860512311537,484.49983614240665,648.685309897694
Canada_Kagglazon_Using LLMs to Write Better,2021-01-26,Prophet_tuned,571.7904451817507,486.13619294915316,650.6162301769127
Canada_Kagglazon_Using LLMs to Write Better,2021-01-27,Prophet_tuned,573.0487296064699,500.0224721050914,649.1143415254635
Canada_Kagglazon_Using LLMs to Write Better,2021-01-28,Prophet_tuned,575.9853108266477,493.16666764943704,653.2601712130411
Canada_Kagglazon_Using LLMs to Write Better,2021-01-29,Prophet_tuned,617.9836439541424,542.5953007906072,698.4851259547971
Canada_Kagglazon_Using LLMs to Write Better,2021-01-30,Prophet_tuned,642.8283026595201,565.023036433028,715.3726943249553
Canada_Kagglazon_Using LLMs to Write Better,2021-01-31,Prophet_tuned,689.769822083488,612.5463941033751,766.5380368619667
Canada_Kagglazon_Using LLMs to Write Better,2021-02-01,Prophet_tuned,589.0885581025148,515.7865777189047,665.8654345240863
Canada_Kagglazon_Using LLMs to Write Better,2021-02-02,Prophet_tuned,596.8146505194587,516.4035979783044,672.1046907382282
Canada_Kagglazon_Using LLMs to Write Better,2021-02-03,Prophet_tuned,599.5303458233234,518.8693020980826,674.2980619397266
Canada_Kagglazon_Using LLMs to Write Better,2021-02-04,Prophet_tuned,603.2592194462337,529.417674810191,680.8650912136583
Canada_Kagglazon_Using LLMs to Write Better,2021-02-05,Prophet_tuned,645.4020775325866,562.7382431299424,721.8363247385224
Canada_Kagglazon_Using LLMs to Write Better,2021-02-06,Prophet_tuned,669.7780218924568,588.9271014319283,748.2820809391263
Canada_Kagglazon_Using LLMs to Write Better,2021-02-07,Prophet_tuned,715.6878395188246,644.4386491761153,790.1903621500614
Canada_Kagglazon_Using LLMs to Write Better,2021-02-08,Prophet_tuned,613.4760073460943,539.333996927051,693.521099507754
Canada_Kagglazon_Using LLMs to Write Better,2021-02-09,Prophet_tuned,619.2484578040468,543.53225845982,691.3197975293401
Canada_Kagglazon_Using LLMs to Write Better,2021-02-10,Prophet_tuned,619.6724275136079,538.5244079514066,695.3089503423272
Canada_Kagglazon_Using LLMs to Write Better,2021-02-11,Prophet_tuned,620.8630025882268,548.995001785971,694.9987329211486
Canada_Kagglazon_Using LLMs to Write Better,2021-02-12,Prophet_tuned,660.3162187264247,583.7296546009723,734.2776693412168
Canada_Kagglazon_Using LLMs to Write Better,2021-02-13,Prophet_tuned,681.9472803772118,608.3724317410082,763.9494623474299
Canada_Kagglazon_Using LLMs to Write Better,2021-02-14,Prophet_tuned,725.1511410771518,648.755483814737,797.6814574541394
Canada_Kagglazon_Using LLMs to Write Better,2021-02-15,Prophet_tuned,620.3618142205853,541.5281957796321,693.2015049388929
Canada_Kagglazon_Using LLMs to Write Better,2021-02-16,Prophet_tuned,623.7676340497877,541.994737840928,701.9844340747882
Canada_Kagglazon_Using LLMs to Write Better,2021-02-17,Prophet_tuned,622.1088570662783,548.1715261000221,699.6692330889542
Canada_Kagglazon_Using LLMs to Write Better,2021-02-18,Prophet_tuned,621.5622769395607,544.1995442197128,699.8140285063928
Canada_Kagglazon_Using LLMs to Write Better,2021-02-19,Prophet_tuned,659.6727608944532,584.052701065227,731.6867061424807
Canada_Kagglazon_Using LLMs to Write Better,2021-02-20,Prophet_tuned,680.390310507703,606.4982873100114,759.278571029508
Canada_Kagglazon_Using LLMs to Write Better,2021-02-21,Prophet_tuned,723.129915586908,643.4017547662735,804.306656193381
Canada_Kagglazon_Using LLMs to Write Better,2021-02-22,Prophet_tuned,618.3305842380807,547.0342742576787,693.3807931223724
Canada_Kagglazon_Using LLMs to Write Better,2021-02-23,Prophet_tuned,622.1707698023961,547.2382863169862,695.649011148796
Canada_Kagglazon_Using LLMs to Write Better,2021-02-24,Prophet_tuned,621.3665729274633,549.7722557613565,702.9714191213666
Canada_Kagglazon_Using LLMs to Write Better,2021-02-25,Prophet_tuned,622.0573675756966,544.7896030329343,698.1507818951229
Canada_Kagglazon_Using LLMs to Write Better,2021-02-26,Prophet_tuned,661.7387231768664,585.4457409165047,737.6086365571902
Canada_Kagglazon_Using LLMs to Write Better,2021-02-27,Prophet_tuned,684.3011797615189,608.4682377048214,764.5677018853048
Canada_Kagglazon_Using LLMs to Write Better,2021-02-28,Prophet_tuned,729.0920897591169,657.3443684261201,803.5382975305129
Canada_Kagglazon_Using LLMs to Write Better,2021-03-01,Prophet_tuned,626.4768473955774,549.040561045193,701.8126401199243
