ds,best_forecast,best_forecast-lo-95,best_forecast-hi-95,unique_id,best_model
2022-02-11,48.46615523099899,40.710484504699714,56.385072231292725,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-02-12,49.66346979141235,41.80651025772095,57.43545131683349,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-02-13,52.617148876190186,44.654568386077884,60.562271690368654,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-02-14,46.586068511009216,38.799328136444096,54.44834651947021,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-02-15,46.49417436122894,38.73997116088867,54.350877857208246,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-02-16,46.56695955991745,38.72871065139771,54.40333738327026,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-02-17,46.298537611961365,38.63474702835083,54.41197605133057,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-02-18,48.12889760732651,40.40756483078003,56.02208709716797,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-02-19,49.324909925460815,41.508125400543214,57.06798400878906,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-02-20,52.27497148513794,44.34223537445069,60.1983528137207,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-02-21,46.25211751461029,38.49912729263306,54.07204408645629,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-02-22,46.16062068939209,38.45150632858277,54.00039310455322,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-02-23,46.23358237743378,38.42524566650391,54.02960243225097,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-02-24,45.9657906293869,38.329342174530034,54.04672651290893,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-02-25,47.79401409626007,40.09973402023316,55.66161584854126,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-02-26,48.98872232437134,41.209250926971436,56.710345554351804,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-02-27,51.935171604156494,44.025708007812504,59.833823680877686,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-02-28,45.920529961586,38.19501991271973,53.69764871597289,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-01,45.82942658662796,38.148373222351076,53.64011430740356,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-02,45.902565002441406,38.110611915588386,53.67557010650635,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-03,45.63539922237396,38.02606782913208,53.68315467834472,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-04,47.46148180961609,39.79414787292481,55.30365076065063,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-05,48.65488815307617,40.914794921875,56.35589990615845,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-06,51.59772253036499,43.71140546798706,59.47174282073974,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-07,45.59128302335739,37.889212894439694,53.34208889007568,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-08,45.50056916475296,37.847025299072264,53.27758960723877,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-09,45.5738844871521,37.798249149322515,53.30060520172119,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-10,45.30734050273895,37.724883270263675,53.32212953567504,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-11,47.131289303302765,39.490742492675786,54.948155593872066,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-12,48.323392152786255,40.61164455413818,55.99382886886597,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-13,51.26262092590332,43.412017250061034,59.11213779449463,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-14,45.26436901092529,37.57168035507202,52.98017568588256,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-15,45.174044609069824,37.55719223022461,52.91760530471801,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-16,45.24753326177597,37.4884877204895,52.9519681930542,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-17,44.98161065578461,37.42598848342896,52.966746902465815,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-18,46.803421318531036,39.18951368331909,54.59143056869507,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-19,47.99422287940979,40.31104621887207,55.6170690536499,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-20,50.92984342575073,43.116947460174565,58.74886417388916,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-21,44.939765095710754,37.26168031692505,52.646607398986816,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-22,44.8498300909996,37.26135473251343,52.57083902359009,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-23,44.923488438129425,37.19031858444214,52.597422695159906,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-24,44.658182978630066,37.120599842071535,52.615645790100096,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-25,46.477858781814575,38.890435028076176,54.227791690826415,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-26,47.667357206344604,40.03441524505615,55.2429383277893,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-27,50.599374771118164,42.82394809722901,58.37855777740479,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-28,44.617459774017334,36.96319169998169,52.298095512390134,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-29,44.527906477451324,36.9753436088562,52.211173629760744,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-30,44.601734697818756,36.903604698181155,52.24131355285644,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-03-31,44.33704602718353,36.81998376846314,52.262110424041744,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-01,46.15459018945694,38.600037574768066,53.861210346221924,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-02,47.34278392791748,39.758858680725105,54.8829773902893,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-03,50.27119970321655,42.5329927444458,57.99709749221801,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-04,44.29743403196335,36.67836780548096,51.94271221160888,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-05,44.20826232433319,36.69237928390503,51.858442497253414,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-06,44.282256841659546,36.61638479232788,51.88763771057128,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-07,44.01818084716797,36.535957145690915,51.90760564804077,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-08,45.83359271287918,38.316551208496094,53.50474729537964,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-09,47.02048397064209,39.44896965026856,54.526130485534665,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-10,49.945302963256836,42.228903198242186,57.63991298675537,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-11,43.979676365852356,36.375536346435545,51.58953094482421,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-12,43.890886187553406,36.412692832946775,51.51183223724365,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-13,43.96504342556,36.33932952880859,51.53642778396606,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-14,43.70157587528229,36.24414196014404,51.55576038360595,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-15,45.5148549079895,38.01815786361694,53.15191946029663,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-16,46.70044207572937,39.14082145690918,54.167711639404295,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-17,49.621665954589844,41.93662738800049,57.28958349227905,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-18,43.66416394710541,36.08621654510498,51.242288112640374,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-19,43.575751423835754,36.1371753692627,51.17391242980957,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-20,43.65007156133652,36.06425437927246,51.18276195526123,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-21,43.38721203804016,35.963699150085446,51.20736799240112,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-22,45.19836151599884,37.73760671615601,52.811834716796874,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-23,46.382646560668945,38.841322326660155,53.817899227142334,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-24,49.30027675628662,41.641773509979245,56.925802040100095,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-25,43.35088527202606,35.805083465576175,50.906522560119626,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-26,43.262846529483795,35.860970211029056,50.829717731475824,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-27,43.33732599020004,35.78185911178589,50.84360771179199,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-28,43.07507026195526,35.678171443939206,50.86332149505615,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-29,44.88408958911896,37.44507274627686,52.46621236801147,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-04-30,46.067070960998535,38.55339870452881,53.47152061462402,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-01,48.981112480163574,41.34328298568726,56.57489538192749,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-02,43.039821326732635,35.50927047729492,50.57663011550903,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-03,42.952156245708466,35.57535562515259,50.48815250396728,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-04,43.02679526805878,35.508577537536624,50.507565307617185,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-05,42.76513922214508,35.39432821273804,50.520162391662595,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-06,44.5720277428627,37.16713457107544,52.129806995391846,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-07,45.753703594207764,38.267941856384276,53.114975643157955,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-08,48.664161682128906,41.048762226104735,56.230115985870356,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-09,42.730956852436066,35.23438196182251,50.24692878723145,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-10,42.64366155862808,35.29180355072022,50.151447868347155,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-11,42.71845644712448,35.238142299652104,50.17830276489258,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-12,42.457399725914,35.11197071075439,50.17175664901733,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-13,44.26216071844101,36.886674880981445,51.78151140213013,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-14,45.44253325462341,37.98451309204101,52.75225286483764,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-15,48.34940528869629,40.75690641403198,55.88751239776611,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-16,42.42427659034729,34.96570863723755,49.91813278198242,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-17,42.337350964546204,35.01029138565064,49.816953849792476,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-18,42.412298142910004,34.96244945526123,49.84246845245361,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-19,42.15184032917023,34.83204584121704,49.84575252532959,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-20,43.954473197460175,36.610159778594976,51.43502616882324,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-21,45.133540749549866,37.70653276443481,52.422561645507805,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-22,48.03683567047119,40.47664842605591,55.54738683700562,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-23,42.11976903676987,34.69463567733765,49.58157444000244,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-24,42.03320926427841,34.73080377578736,49.484799766540526,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-25,42.10830891132355,34.69816932678223,49.513257789611814,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-26,41.848445773124695,34.575440883636475,49.50617914199829,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-27,43.648953795433044,36.335733032226564,51.11172838211059,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-28,44.82671844959259,37.42441339492798,52.09586772918701,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-29,47.726433753967285,40.20249977111816,55.194642257690425,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-30,41.81741899251938,34.42899580001831,49.244375228881836,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-05-31,41.731221199035645,34.452836418151854,49.1579008102417,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-01,41.806469678878784,34.43650617599488,49.18640956878662,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-02,41.547197103500366,34.30591955184937,49.166541481018065,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-03,43.34557956457138,36.0638165473938,50.79694890975952,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-04,44.52203977108002,37.14211654663086,51.75345544815063,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-05,47.41818046569824,39.91880979537964,54.85979404449463,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-06,41.517199754714966,34.16545505523682,48.911384391784665,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-07,41.43136382102966,34.177860736846924,48.829062366485594,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-08,41.506761372089386,34.16867694854737,48.84760799407958,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-09,41.24807894229889,34.030630397796635,48.849624156951904,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-10,43.04433912038803,35.79659624099732,50.47707653045654,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-11,44.21949315071106,36.861335849761964,51.41324462890625,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-12,47.112064361572266,39.63081884384155,54.51987123489379,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-13,41.21911132335663,33.901353263854986,48.585927391052245,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-14,41.13363337516785,33.904246711730956,48.51270971298218,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-15,41.209176421165466,33.891021251678474,48.51837120056152,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-16,40.951079964637756,33.754480838775635,48.52185497283936,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-17,42.74521714448929,35.5406831741333,50.14591751098633,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-18,43.91906714439392,36.585885524749756,51.07685852050781,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-19,46.80806636810303,39.34581232070923,54.188835811614986,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-20,40.92312699556351,33.62069711685181,48.25925798416137,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-21,40.83800691366196,33.63255157470703,48.195090770721436,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-22,40.91369569301605,33.61536407470704,48.19632997512817,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-23,40.65618097782135,33.49387998580933,48.19470844268799,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-24,42.44819462299347,35.27003707885742,49.81299505233764,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-25,43.62074267864227,36.319810485839845,50.74030981063842,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-26,46.506178855895996,39.080408382415776,53.85509614944458,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-27,40.62923914194107,33.36542167663575,47.93860273361205,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-28,40.54447305202484,33.36285457611084,47.878705120086664,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-29,40.62030392885208,33.341694068908694,47.86412668228149,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-06-30,40.36337053775787,33.23535737991333,47.869846725463866,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-01,42.1532638669014,35.001331615448,49.48277015686034,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-02,43.32450449466705,36.055034923553464,50.40746946334838,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-03,46.20637893676758,38.811403465271,53.528026485443114,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-04,40.33742868900299,33.10348062515259,47.62111873626708,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-05,40.25301653146744,33.09511079788208,47.55794172286987,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-06,40.32898968458176,33.07001085281372,47.53611001968383,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-07,40.07263731956482,32.97197551727295,47.54725799560546,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-08,41.86041349172592,34.73454427719116,49.17698545455932,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-09,43.03035247325897,35.78979911804199,50.07681083679198,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-10,45.90866661071777,38.53276691436768,53.19510259628296,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-11,40.047691822052,32.83629245758057,47.32161531448364,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-12,39.963629722595215,32.829297351837155,47.22886686325072,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-13,40.03974151611328,32.81067047119141,47.21546268463135,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-14,39.783965945243835,32.71703786849976,47.22691583633423,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-15,41.56962436437607,34.47059831619263,48.870155525207515,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-16,42.73826003074646,35.52989025115967,49.748448657989485,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-17,45.61301517486572,38.272658348083496,52.86323251724243,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-18,39.760001838207245,32.571036434173585,47.00968856811523,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-19,39.67628586292267,32.56539163589478,46.92061862945556,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-20,39.75253278017044,32.547303962707524,46.89456157684325,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-21,39.49732983112335,32.45913190841675,46.9190634727478,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-22,41.28086978197098,34.211501121520996,48.55115938186645,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-23,42.44820046424866,35.27182140350342,49.42589273452757,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-24,45.3194055557251,38.01007251739502,52.53360900878906,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-25,39.47434347867966,32.307693767547605,46.68813858032225,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-26,39.39097356796265,32.314671993255615,46.62764387130737,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-27,39.46735578775406,32.28200721740723,46.577559661865216,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-28,39.212725043296814,32.19412355422973,46.59740505218506,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-29,40.994149804115295,33.95243968963623,48.2407904624939,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-30,42.160173773765564,34.99694747924805,49.11962718963622,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-07-31,45.0278263092041,37.739794158935545,52.20603523254394,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-01,39.19070529937744,32.05073204040527,46.37291746139525,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-02,39.10768139362335,32.05301628112793,46.31994943618774,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-03,39.18419528007507,32.01862192153931,46.26241979598997,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-04,38.93013262748718,31.93606152534485,46.27901048660278,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-05,40.70944148302078,33.68915128707886,47.93089694976806,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-06,41.87416470050812,34.7344030380249,48.82093105316162,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-07,44.738269329071045,37.471332740783694,51.8792462348938,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-08,38.9090758562088,31.79061088562012,46.0696750640869,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-09,38.82639408111572,31.791801691055298,46.01375846862793,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-10,38.90303981304169,31.757341527938845,45.958175373077374,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-11,38.64954483509064,31.679811334609987,45.96725816726685,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-12,40.42674100399017,33.42935724258423,47.63148803710937,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-13,41.590157866477966,34.476374816894534,48.51329116821289,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-14,44.45071983337402,37.20972852706909,51.55800371170044,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-15,38.62943994998932,31.538272666931153,45.770969581604,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-16,38.547096371650696,31.532480669021606,45.72329378128052,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-17,38.62387418746948,31.498049020767212,45.66043748855589,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-18,38.37094271183014,31.432569456100467,45.654241943359374,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-19,40.146025478839874,33.17283420562744,47.3243950843811,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-20,41.30813813209534,34.23853635787964,48.20461483001709,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-21,44.16515874862671,36.953546619415285,51.24653806686401,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-22,38.35178226232529,31.275708961486817,45.47433853149414,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-23,38.269776821136475,31.275043392181395,45.42075986862182,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-24,38.34667927026749,31.25131759643555,45.36477212905883,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-25,38.094310998916626,31.173519134521484,45.34341840744018,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-26,39.86727964878082,32.92221784591675,47.01481122970581,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-27,41.02809023857117,34.00266571044922,47.894986534118644,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-28,43.88157081604004,36.68723545074463,50.922100067138665,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-29,38.07608753442764,31.037232208251954,45.1790771484375,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-30,37.99441635608673,31.024130392074586,45.115336608886714,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-08-31,38.07144749164581,31.0115788936615,45.070753955841056,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-01,37.81963813304901,30.918357849121094,45.04586963653564,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-02,39.59049594402313,32.6669397354126,46.71644058227539,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-03,40.75000262260437,33.740718078613284,47.58732080459593,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-04,43.599947929382324,36.42280788421631,50.60734453201293,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-05,37.80234432220459,30.803399038314822,44.876502418518065,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-06,37.721007347106934,30.783215761184692,44.819059467315675,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-07,37.79815971851349,30.7485595703125,44.77707576751709,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-08,37.54690897464752,30.665851163864136,44.74123878479004,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-09,39.315659046173096,32.41659355163574,46.43952054977417,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-10,40.47386014461517,33.48434419631958,47.281788539886456,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-11,43.32027530670166,36.16025562286377,50.294679832458485,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-12,37.53053742647171,30.555253648757937,44.59127874374389,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-13,37.449530720710754,30.532308292388915,44.520392417907715,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-14,37.52680838108063,30.51224751472473,44.48958692550659,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-15,37.27611207962036,30.428122329711915,44.43723287582397,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-16,39.04275369644165,32.16832256317139,46.154506587982176,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-17,40.19965124130249,33.243874073028564,46.98240518569944,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-18,43.042537689208984,35.90652065277099,49.99177980422973,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-19,37.26065534353256,30.308902215957644,44.2781844139099,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-20,37.17997890710831,30.295390987396242,44.21468029022216,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-21,37.257374346256256,30.28955984115601,44.17798662185669,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-22,37.00723206996918,30.18655576705933,44.138345050811765,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-23,38.771768450737,31.921421051025394,45.85759439468383,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-24,39.92736458778381,33.00547771453858,46.70374078750609,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-25,42.76672315597534,35.6480845451355,49.69364900588989,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-26,36.99268287420273,30.0643349647522,43.98804168701171,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-27,36.91233277320862,30.050227785110476,43.90982809066771,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-28,36.98985004425049,30.068453121185307,43.87763862609863,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-29,36.74025762081146,29.945905399322513,43.847326755523675,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-09-30,38.50268805027008,31.676774883270266,45.57459516525269,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-10-01,39.656980991363525,32.76876058578492,46.41241235733032,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-10-02,42.49281692504883,35.39159841537476,49.398037147521975,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-10-03,36.72660851478577,29.82174472808838,43.70042705535887,Argentina_Kaggle Store_Using LLMs to Write Better,CES
2022-10-04,36.64658468961716,29.806936168670656,43.6109589576721,Argentina_Kaggle Store_Using LLMs to Write Better,CES
